[2016-05-08 14:36:44,340] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Median_search_term_x_product_title_1D (1D): corr = 0.151947
[2016-05-08 14:36:44,349] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Mean_search_term_x_product_title_1D (1D): corr = 0.210428
[2016-05-08 14:36:44,359] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Std_search_term_x_product_title_1D (1D): corr = -0.055219
[2016-05-08 14:36:44,368] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Max_search_term_x_product_title_1D (1D): corr = 0.136941
[2016-05-08 14:36:44,378] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Min_search_term_x_product_title_1D (1D): corr = 0.209267
[2016-05-08 14:36:44,387] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Median_search_term_x_product_title_1D (1D): corr = 0.201139
[2016-05-09 00:10:55,529] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Mean_search_term_x_product_description_1D (1D): corr = 0.154149
[2016-05-09 00:10:55,538] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Std_search_term_x_product_description_1D (1D): corr = -0.108082
[2016-05-09 00:10:55,548] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Max_search_term_x_product_description_1D (1D): corr = 0.053160
[2016-05-09 00:10:55,557] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Min_search_term_x_product_description_1D (1D): corr = 0.175307
[2016-05-09 00:10:55,566] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Median_search_term_x_product_description_1D (1D): corr = 0.145235
[2016-05-09 00:10:55,576] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Mean_search_term_x_product_description_1D (1D): corr = 0.319035
[2016-05-09 00:10:55,585] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Std_search_term_x_product_description_1D (1D): corr = -0.225129
[2016-05-09 00:10:55,595] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Max_search_term_x_product_description_1D (1D): corr = 0.160730
[2016-05-09 00:10:55,604] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Min_search_term_x_product_description_1D (1D): corr = 0.322107
[2016-05-09 00:10:55,613] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Median_search_term_x_product_description_1D (1D): corr = 0.261508
[2016-05-09 00:10:55,623] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Mean_search_term_x_product_description_1D (1D): corr = 0.102296
[2016-05-09 00:10:55,633] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Std_search_term_x_product_description_1D (1D): corr = -0.045290
[2016-05-09 00:10:55,642] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Max_search_term_x_product_description_1D (1D): corr = 0.055817
[2016-05-09 00:10:55,651] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Min_search_term_x_product_description_1D (1D): corr = 0.108146
[2016-05-09 00:10:55,661] INFO: Word2Vec_Homedepot_D100_CosineSim_Min_Median_search_term_x_product_description_1D (1D): corr = 0.094909
[2016-05-09 00:10:55,670] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Mean_search_term_x_product_description_1D (1D): corr = 0.100035
[2016-05-09 00:10:55,694] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Std_search_term_x_product_description_1D (1D): corr = -0.088539
[2016-05-09 00:10:55,703] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Max_search_term_x_product_description_1D (1D): corr = 0.018524
[2016-05-09 00:10:55,713] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Min_search_term_x_product_description_1D (1D): corr = 0.127074
[2016-05-09 00:10:55,722] INFO: Word2Vec_Homedepot_D100_CosineSim_Median_Median_search_term_x_product_description_1D (1D): corr = 0.092421
[2016-05-09 09:28:13,578] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Mean_search_term_x_product_attribute_1D (1D): corr = -0.098643
[2016-05-09 09:28:13,587] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Std_search_term_x_product_attribute_1D (1D): corr = -0.038439
[2016-05-09 09:28:13,596] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Max_search_term_x_product_attribute_1D (1D): corr = -0.116363
[2016-05-09 09:28:13,606] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Min_search_term_x_product_attribute_1D (1D): corr = -0.072997
[2016-05-09 09:28:13,615] INFO: Word2Vec_Homedepot_D100_CosineSim_Mean_Median_search_term_x_product_attribute_1D (1D): corr = -0.099753
[2016-05-09 09:28:13,624] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Mean_search_term_x_product_attribute_1D (1D): corr = -0.038754
[2016-05-09 09:28:13,634] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Std_search_term_x_product_attribute_1D (1D): corr = -0.222190
[2016-05-09 09:28:13,643] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Max_search_term_x_product_attribute_1D (1D): corr = -0.103342
[2016-05-09 09:28:13,652] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Min_search_term_x_product_attribute_1D (1D): corr = 0.035308
[2016-05-09 09:28:13,661] INFO: Word2Vec_Homedepot_D100_CosineSim_Max_Median_search_term_x_product_attribute_1D (1D): corr = -0.038500
