[2016-05-10 07:19:35,196] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Max_search_term_x_product_title_1D (1D): corr = 0.030577
[2016-05-10 07:19:35,208] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Min_search_term_x_product_title_1D (1D): corr = 0.058179
[2016-05-10 07:19:35,220] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Median_search_term_x_product_title_1D (1D): corr = 0.022458
[2016-05-10 14:04:39,810] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Mean_search_term_x_product_description_1D (1D): corr = 0.046599
[2016-05-10 14:04:39,822] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Std_search_term_x_product_description_1D (1D): corr = -0.045155
[2016-05-10 14:04:39,834] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Max_search_term_x_product_description_1D (1D): corr = 0.026653
[2016-05-10 14:04:39,845] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Min_search_term_x_product_description_1D (1D): corr = 0.057474
[2016-05-10 14:04:39,857] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Median_search_term_x_product_description_1D (1D): corr = 0.019309
[2016-05-10 14:04:39,869] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Mean_search_term_x_product_description_1D (1D): corr = 0.155602
[2016-05-10 14:04:39,881] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Std_search_term_x_product_description_1D (1D): corr = -0.083200
[2016-05-10 14:04:39,893] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Max_search_term_x_product_description_1D (1D): corr = 0.091925
[2016-05-10 14:04:39,905] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Min_search_term_x_product_description_1D (1D): corr = 0.133667
[2016-05-10 14:04:39,917] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Median_search_term_x_product_description_1D (1D): corr = 0.138216
[2016-05-10 14:04:39,929] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Mean_search_term_x_product_description_1D (1D): corr = 0.035411
[2016-05-10 14:04:39,940] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Std_search_term_x_product_description_1D (1D): corr = -0.045620
[2016-05-10 14:04:39,952] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Max_search_term_x_product_description_1D (1D): corr = 0.012094
[2016-05-10 14:04:39,964] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Min_search_term_x_product_description_1D (1D): corr = 0.052731
[2016-05-10 14:04:39,976] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Median_search_term_x_product_description_1D (1D): corr = 0.007650
[2016-05-10 14:04:39,988] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Mean_search_term_x_product_description_1D (1D): corr = 0.037874
[2016-05-10 14:04:40,000] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Std_search_term_x_product_description_1D (1D): corr = -0.045564
[2016-05-10 14:04:40,011] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Max_search_term_x_product_description_1D (1D): corr = 0.014772
[2016-05-10 14:04:40,023] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Min_search_term_x_product_description_1D (1D): corr = 0.053446
[2016-05-10 14:04:40,035] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Median_search_term_x_product_description_1D (1D): corr = 0.010208
[2016-05-10 21:00:47,890] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Mean_search_term_x_product_attribute_1D (1D): corr = -0.112718
[2016-05-10 21:00:47,899] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Std_search_term_x_product_attribute_1D (1D): corr = -0.075967
[2016-05-10 21:00:47,909] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Max_search_term_x_product_attribute_1D (1D): corr = -0.129994
[2016-05-10 21:00:47,919] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Min_search_term_x_product_attribute_1D (1D): corr = -0.050104
[2016-05-10 21:00:47,928] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Median_search_term_x_product_attribute_1D (1D): corr = -0.123100
[2016-05-10 21:00:47,938] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Mean_search_term_x_product_attribute_1D (1D): corr = -0.065612
[2016-05-10 21:00:47,948] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Std_search_term_x_product_attribute_1D (1D): corr = -0.122697
[2016-05-10 21:00:47,957] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Max_search_term_x_product_attribute_1D (1D): corr = -0.112728
[2016-05-10 21:00:47,967] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Min_search_term_x_product_attribute_1D (1D): corr = 0.005329
[2016-05-10 21:00:47,977] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Median_search_term_x_product_attribute_1D (1D): corr = -0.065257
[2016-05-10 21:00:47,986] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Mean_search_term_x_product_attribute_1D (1D): corr = -0.117661
[2016-05-10 21:00:47,996] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Std_search_term_x_product_attribute_1D (1D): corr = -0.078276
[2016-05-10 21:00:48,006] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Max_search_term_x_product_attribute_1D (1D): corr = -0.135832
[2016-05-10 21:00:48,015] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Min_search_term_x_product_attribute_1D (1D): corr = -0.053242
[2016-05-10 21:00:48,025] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Median_search_term_x_product_attribute_1D (1D): corr = -0.127917
[2016-05-10 21:00:48,035] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Mean_search_term_x_product_attribute_1D (1D): corr = -0.115854
[2016-05-10 21:00:48,045] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Std_search_term_x_product_attribute_1D (1D): corr = -0.076907
[2016-05-10 21:00:48,054] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Max_search_term_x_product_attribute_1D (1D): corr = -0.133921
[2016-05-10 21:00:48,064] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Min_search_term_x_product_attribute_1D (1D): corr = -0.051981
[2016-05-10 21:00:48,074] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Median_search_term_x_product_attribute_1D (1D): corr = -0.126183
[2016-05-10 21:16:55,993] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Mean_search_term_x_product_brand_1D (1D): corr = -0.059946
[2016-05-10 21:16:56,002] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Std_search_term_x_product_brand_1D (1D): corr = -0.053262
[2016-05-10 21:16:56,012] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Max_search_term_x_product_brand_1D (1D): corr = -0.062297
[2016-05-10 21:16:56,021] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Min_search_term_x_product_brand_1D (1D): corr = -0.030035
[2016-05-10 21:16:56,031] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Median_search_term_x_product_brand_1D (1D): corr = -0.069290
[2016-05-10 21:16:56,041] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Mean_search_term_x_product_brand_1D (1D): corr = -0.057697
[2016-05-10 21:16:56,050] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Std_search_term_x_product_brand_1D (1D): corr = -0.052504
[2016-05-10 21:16:56,060] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Max_search_term_x_product_brand_1D (1D): corr = -0.060709
[2016-05-10 21:16:56,069] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Min_search_term_x_product_brand_1D (1D): corr = -0.029082
[2016-05-10 21:16:56,079] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Median_search_term_x_product_brand_1D (1D): corr = -0.065416
[2016-05-10 21:16:56,089] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Mean_search_term_x_product_brand_1D (1D): corr = -0.061267
[2016-05-10 21:16:56,098] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Std_search_term_x_product_brand_1D (1D): corr = -0.052749
[2016-05-10 21:16:56,108] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Max_search_term_x_product_brand_1D (1D): corr = -0.062366
[2016-05-10 21:16:56,118] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Min_search_term_x_product_brand_1D (1D): corr = -0.030495
[2016-05-10 21:16:56,127] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Median_search_term_x_product_brand_1D (1D): corr = -0.071862
[2016-05-10 21:16:56,137] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Mean_search_term_x_product_brand_1D (1D): corr = -0.060310
[2016-05-10 21:16:56,147] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Std_search_term_x_product_brand_1D (1D): corr = -0.053239
[2016-05-10 21:16:56,157] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Max_search_term_x_product_brand_1D (1D): corr = -0.062463
[2016-05-10 21:16:56,166] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Min_search_term_x_product_brand_1D (1D): corr = -0.030170
[2016-05-10 21:16:56,176] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Median_search_term_x_product_brand_1D (1D): corr = -0.069847
[2016-05-10 21:32:46,007] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Mean_search_term_x_product_color_1D (1D): corr = -0.036659
[2016-05-10 21:32:46,017] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Std_search_term_x_product_color_1D (1D): corr = -0.044402
[2016-05-10 21:32:46,027] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Max_search_term_x_product_color_1D (1D): corr = -0.041182
[2016-05-10 21:32:46,037] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Min_search_term_x_product_color_1D (1D): corr = -0.014322
[2016-05-10 21:32:46,047] INFO: Word2Vec_GoogleNews_D300_CosineSim_Mean_Median_search_term_x_product_color_1D (1D): corr = -0.043033
[2016-05-10 21:32:46,056] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Mean_search_term_x_product_color_1D (1D): corr = -0.036628
[2016-05-10 21:32:46,066] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Std_search_term_x_product_color_1D (1D): corr = -0.044944
[2016-05-10 21:32:46,076] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Max_search_term_x_product_color_1D (1D): corr = -0.041399
[2016-05-10 21:32:46,086] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Min_search_term_x_product_color_1D (1D): corr = -0.014182
[2016-05-10 21:32:46,095] INFO: Word2Vec_GoogleNews_D300_CosineSim_Max_Median_search_term_x_product_color_1D (1D): corr = -0.042731
[2016-05-10 21:32:46,105] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Mean_search_term_x_product_color_1D (1D): corr = -0.037267
[2016-05-10 21:32:46,115] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Std_search_term_x_product_color_1D (1D): corr = -0.045607
[2016-05-10 21:32:46,124] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Max_search_term_x_product_color_1D (1D): corr = -0.042585
[2016-05-10 21:32:46,134] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Min_search_term_x_product_color_1D (1D): corr = -0.014474
[2016-05-10 21:32:46,144] INFO: Word2Vec_GoogleNews_D300_CosineSim_Min_Median_search_term_x_product_color_1D (1D): corr = -0.043368
[2016-05-10 21:32:46,153] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Mean_search_term_x_product_color_1D (1D): corr = -0.036291
[2016-05-10 21:32:46,163] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Std_search_term_x_product_color_1D (1D): corr = -0.042671
[2016-05-10 21:32:46,173] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Max_search_term_x_product_color_1D (1D): corr = -0.039914
[2016-05-10 21:32:46,182] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Min_search_term_x_product_color_1D (1D): corr = -0.014337
[2016-05-10 21:32:46,192] INFO: Word2Vec_GoogleNews_D300_CosineSim_Median_Median_search_term_x_product_color_1D (1D): corr = -0.042876
